Date,State,InfraLevel,VehicleType,Distance,TransitTime,DelayHours,FuelCost,LogisticsRisk
2024-04-10,West Bengal,Medium,Mini Truck,523.53,71.18,16.37,482.59,110.97
2026-09-09,Karnataka,Low,Truck,368.56,41.18,15.51,421.65,87.98
2023-05-14,Manipur,Low,Truck,750.56,105.34,26.89,803.89,178.75
2026-08-18,Chhattisgarh,Low,Rail Freight,1446.99,142.23,36.77,1156.79,252.23
2025-01-14,Nagaland,Medium,Mini Truck,1127.42,185.99,28.26,1506.94,321.04
2025-07-20,Sikkim,Medium,Truck,579.81,77.81,29.42,555.03,130.03
2023-06-01,Meghalaya,High,Rail Freight,744.32,83.42,4.56,574.05,125.47
2026-06-23,Andhra Pradesh,High,Truck,1345.42,153.43,24.44,1406.76,289.83
2026-03-04,Chhattisgarh,Very High,Truck,627.01,81.65,4.83,696.58,143.16
2025-07-28,Jharkhand,Low,Mini Truck,1400.66,218.77,106.31,1777.5,407.6
2023-08-24,Tamil Nadu,Medium,Refrigerated,1151.95,105.17,26.8,1174.99,234.3
2026-07-06,Andhra Pradesh,Very High,Rail Freight,131.03,14.34,0.64,105.79,22.58
2026-07-30,Gujarat,Low,Rail Freight,144.4,13.09,6.25,96.33,22.84
2023-05-27,Jharkhand,Very High,Rail Freight,1354.81,138.88,4.74,1078.89,226.23
2025-07-22,Sikkim,Very High,Mini Truck,886.15,134.67,9.79,818.15,187.24
2024-10-19,Jharkhand,High,Mini Truck,1107.39,173.71,30.82,1136.51,260.97
2024-12-29,Rajasthan,High,Refrigerated,580.79,85.15,8.24,483.64,114.16
2023-03-22,Punjab,High,Rail Freight,217.63,16.71,1.28,164.98,32.78
2023-12-15,Mizoram,Very High,Truck,1290.1,193.11,8.61,1360.77,294.46
2024-02-02,Haryana,Very High,Truck,827.74,91.57,5.49,937.74,184.06
2026-04-27,Gujarat,Low,Truck,1178.1,112.73,34.64,1237.4,250.2
2025-02-16,Tripura,Medium,Rail Freight,1454.09,149.06,29.61,1239.82,264.89
2024-01-04,West Bengal,Very High,Refrigerated,341.24,34.91,1.54,290.75,59.94
2024-10-21,Arunachal Pradesh,Very High,Mini Truck,488.29,89.76,3.5,615.34,134.09
2025-06-09,Rajasthan,Very High,Rail Freight,603.15,80.09,3.7,429.85,102.0
2025-09-04,Gujarat,High,Refrigerated,795.43,67.7,8.75,579.73,120.92
2024-05-06,Sikkim,High,Refrigerated,224.42,29.61,1.89,171.37,39.78
2024-08-09,Punjab,Very High,Mini Truck,1440.07,154.46,8.64,1899.53,357.9
2025-09-05,Punjab,Medium,Mini Truck,208.58,24.97,7.48,276.72,55.74
2023-12-14,Sikkim,Medium,Rail Freight,319.42,34.91,5.78,274.9,59.26
2023-12-13,Meghalaya,Low,Truck,1037.57,151.42,45.92,993.96,235.6
2023-11-22,Telangana,Medium,Mini Truck,434.93,50.89,18.81,571.63,116.17
2026-01-20,Jharkhand,Low,Mini Truck,600.95,94.15,42.24,615.31,151.56
2023-11-17,Chhattisgarh,Medium,Mini Truck,1294.86,194.24,42.71,1405.85,315.37
2023-10-31,Tripura,High,Refrigerated,324.91,39.38,3.46,231.91,53.89
2025-09-15,Odisha,Very High,Refrigerated,1245.48,132.84,4.23,949.73,203.93
2026-09-26,Meghalaya,Low,Refrigerated,329.96,44.85,21.91,255.16,67.22
2026-04-29,West Bengal,High,Truck,286.44,37.4,4.27,312.6,65.43
2025-10-09,Karnataka,Medium,Refrigerated,1317.46,117.96,26.14,1326.2,262.47
2024-11-21,Karnataka,Low,Rail Freight,839.28,66.46,15.38,647.58,133.2
2023-05-25,Bihar,High,Mini Truck,784.27,131.89,23.04,744.52,180.24
2024-11-27,Uttarakhand,High,Mini Truck,202.3,29.23,3.08,236.45,49.85
2026-10-17,Chhattisgarh,Very High,Mini Truck,946.97,142.6,4.77,1262.76,255.49
2023-05-14,Tamil Nadu,High,Refrigerated,873.64,80.64,9.8,854.67,168.41
2023-10-14,Meghalaya,Medium,Refrigerated,422.36,56.1,8.85,404.15,89.41
2025-10-18,Bihar,Medium,Mini Truck,638.46,108.84,24.58,687.49,161.93
2023-08-07,Andhra Pradesh,Medium,Mini Truck,370.57,52.98,21.94,353.64,85.66
2025-05-07,Himachal Pradesh,Medium,Refrigerated,1035.55,106.1,28.96,844.58,186.01
2023-12-30,Mizoram,Very High,Truck,971.6,147.32,9.27,868.57,200.29
2025-10-14,Punjab,High,Rail Freight,228.5,18.42,1.82,140.3,30.06
2024-03-08,Telangana,Medium,Mini Truck,1365.7,159.52,45.29,1463.23,309.38
2025-04-18,Haryana,Very High,Refrigerated,288.34,31.25,0.71,283.43,56.86
2025-08-04,Arunachal Pradesh,Very High,Truck,511.54,79.5,4.61,543.12,119.09
2026-11-21,Himachal Pradesh,High,Truck,417.43,51.92,3.76,451.26,92.56
2023-12-16,Sikkim,Medium,Rail Freight,734.43,72.96,8.79,553.71,119.41
2025-05-30,Madhya Pradesh,High,Truck,255.2,32.76,3.8,247.02,53.32
2024-12-28,Bihar,Very High,Truck,493.29,72.95,3.99,471.72,105.18
2026-12-22,Mizoram,Medium,Mini Truck,1151.54,196.99,54.62,1207.3,291.59
2025-05-24,Maharashtra,Very High,Mini Truck,1454.83,156.54,6.59,1443.92,289.66
2023-08-31,Arunachal Pradesh,High,Mini Truck,131.38,27.47,5.55,137.07,35.14
2026-01-09,Odisha,Very High,Refrigerated,1479.03,158.65,5.01,1206.7,254.4
2024-08-02,Himachal Pradesh,Low,Truck,747.38,94.07,49.19,857.78,190.68
2024-08-09,Maharashtra,Medium,Refrigerated,154.88,15.69,4.21,154.87,31.98
2024-05-23,Mizoram,Very High,Mini Truck,879.24,151.28,4.96,1078.33,231.81
2026-08-16,Telangana,Very High,Truck,1107.13,111.65,8.13,1177.08,230.05
2026-04-22,Assam,Medium,Refrigerated,424.72,52.99,10.1,333.74,77.95
2023-11-25,Maharashtra,Low,Mini Truck,1044.66,113.17,49.44,1361.49,274.93
2025-05-14,Sikkim,Medium,Truck,768.68,102.6,12.91,811.23,173.02
2024-11-18,Andhra Pradesh,Low,Refrigerated,210.53,23.4,6.1,200.55,43.05
2024-11-28,Uttar Pradesh,Low,Truck,513.35,68.18,28.78,602.24,132.53
2023-04-17,Andhra Pradesh,High,Truck,692.54,78.48,12.01,646.75,137.13
2025-07-13,Rajasthan,Very High,Refrigerated,341.83,53.56,2.98,275.32,66.59
2024-11-01,Sikkim,Low,Refrigerated,1343.1,151.99,31.77,930.97,220.75
2026-11-26,Uttarakhand,High,Mini Truck,172.96,28.27,4.74,173.58,40.66
2024-06-04,Sikkim,Medium,Mini Truck,1336.7,200.28,33.66,1280.16,295.62
2023-03-30,Uttar Pradesh,Medium,Mini Truck,1327.49,190.91,39.75,1529.34,331.21
2023-12-13,Himachal Pradesh,High,Truck,961.7,117.73,17.63,1151.23,232.72
2024-05-11,Uttar Pradesh,Low,Mini Truck,725.51,108.16,56.55,955.35,214.59
2025-06-05,Tamil Nadu,Low,Refrigerated,629.03,56.78,13.89,449.59,98.54
2025-11-13,Karnataka,Low,Refrigerated,397.77,36.14,15.48,295.54,66.79
2024-11-16,Madhya Pradesh,High,Refrigerated,1127.99,115.08,7.51,1059.58,213.73
2023-05-07,Tripura,Medium,Rail Freight,560.46,60.85,10.66,413.36,93.65
2024-12-23,Meghalaya,High,Truck,350.46,52.26,5.79,300.94,70.97
2026-10-10,Assam,Low,Refrigerated,1414.01,169.86,33.36,1241.73,276.04
2023-04-28,Madhya Pradesh,Very High,Rail Freight,127.8,13.48,0.36,81.74,18.47
2025-02-19,Arunachal Pradesh,Very High,Truck,267.89,44.21,1.36,281.91,62.73
2025-12-30,Bihar,Medium,Refrigerated,1328.28,164.39,25.26,1319.56,282.01
2026-06-05,Karnataka,High,Mini Truck,327.19,44.23,7.7,448.96,90.33
2024-09-16,Assam,Low,Truck,1440.39,205.07,103.3,1407.2,344.68
2026-12-27,West Bengal,High,Refrigerated,1361.88,133.24,16.54,1087.92,229.77
2024-03-12,Uttarakhand,High,Mini Truck,754.87,107.6,12.72,739.1,164.37
2025-02-17,Andhra Pradesh,High,Refrigerated,358.38,36.6,2.32,287.42,60.51
2024-03-18,Chhattisgarh,Medium,Refrigerated,486.82,57.68,14.4,346.58,83.7
2024-04-10,Himachal Pradesh,High,Truck,1016.64,124.98,19.49,1210.32,245.58
2024-04-17,Kerala,Medium,Refrigerated,525.33,50.28,11.01,363.26,81.52
2023-11-25,Uttar Pradesh,Low,Rail Freight,350.78,36.06,8.4,231.55,54.32
2023-03-30,Goa,Very High,Truck,852.92,87.18,3.0,790.88,159.06
2024-08-20,Himachal Pradesh,Low,Rail Freight,1143.14,104.65,48.81,978.01,213.32
2024-08-25,Maharashtra,High,Refrigerated,555.06,46.96,5.88,531.85,103.26
2024-01-14,Uttarakhand,Low,Rail Freight,1049.7,95.22,27.46,903.17,189.31
2025-10-30,Odisha,High,Truck,1194.59,150.58,21.15,1200.4,256.28
2026-05-30,Tripura,Medium,Mini Truck,312.37,49.36,10.83,360.17,80.57
2023-02-03,Bihar,Medium,Truck,952.9,139.34,31.01,934.17,215.23
2024-02-26,Rajasthan,Medium,Truck,579.16,100.13,12.63,463.68,119.66
2024-09-17,Goa,High,Truck,758.95,78.12,7.82,720.89,146.42
2026-10-24,Andhra Pradesh,High,Rail Freight,910.34,80.04,7.93,561.95,123.49
2024-09-26,Karnataka,Low,Mini Truck,1124.39,135.21,42.26,1172.11,253.57
2024-07-13,Tripura,High,Rail Freight,1203.35,125.28,15.74,990.72,211.28
2025-07-26,Karnataka,Low,Mini Truck,274.22,37.52,24.36,356.87,80.16
2025-01-26,Sikkim,Low,Refrigerated,607.56,67.55,22.49,504.95,115.14
2026-03-12,Chhattisgarh,Low,Refrigerated,934.83,105.11,42.28,835.9,189.6
2023-01-14,Madhya Pradesh,Very High,Mini Truck,330.61,48.29,2.25,340.34,73.68
2026-06-11,Uttarakhand,Medium,Mini Truck,1118.63,158.5,42.33,1116.22,255.69
2026-04-27,Manipur,Medium,Truck,1451.74,206.92,30.55,1696.67,359.83
2023-04-28,Chhattisgarh,High,Mini Truck,855.85,130.61,19.33,1107.91,232.69
2025-08-30,Tripura,Low,Refrigerated,1339.52,157.31,67.63,1036.49,253.31
2026-06-18,Odisha,Low,Refrigerated,1344.57,142.87,29.04,1288.11,269.12
2024-07-09,Meghalaya,Medium,Mini Truck,340.68,59.14,27.5,419.87,100.59
2026-07-06,Odisha,High,Rail Freight,792.94,74.31,6.34,581.02,123.13
2026-05-28,Gujarat,Low,Truck,420.88,41.11,14.43,373.01,80.22
2025-11-20,Madhya Pradesh,High,Truck,481.71,61.65,9.48,564.95,116.27
2025-07-11,Telangana,Very High,Mini Truck,1149.74,132.26,8.83,1080.21,225.08
2026-11-16,Kerala,Very High,Rail Freight,860.96,71.54,2.62,608.28,124.48
2025-06-03,Sikkim,Very High,Refrigerated,448.13,52.41,2.71,349.34,77.07
2023-12-01,Chhattisgarh,High,Mini Truck,504.78,78.2,6.57,583.96,125.41
2023-08-10,Meghalaya,High,Truck,168.82,29.77,2.79,143.54,36.05
2023-03-03,Rajasthan,High,Refrigerated,1450.33,207.5,19.13,1009.24,252.41
2026-07-21,Andhra Pradesh,Very High,Truck,487.1,59.1,4.52,531.15,108.08
2023-10-28,Haryana,High,Rail Freight,728.63,59.16,5.5,474.75,100.03
2025-12-03,Bihar,Medium,Rail Freight,1013.24,112.48,21.16,636.73,154.59
2023-11-30,Gujarat,Low,Refrigerated,625.98,51.57,9.51,534.25,107.15
2024-07-08,Uttarakhand,Low,Truck,450.27,58.21,27.15,450.17,104.58
2024-07-14,Andhra Pradesh,Very High,Mini Truck,1255.87,163.81,13.65,1402.07,289.48
2024-10-02,Sikkim,Medium,Mini Truck,793.69,119.79,32.53,764.2,181.55
2023-04-21,Maharashtra,Medium,Mini Truck,1387.68,151.11,32.78,1722.16,339.44
2026-06-28,Kerala,High,Rail Freight,941.13,80.33,6.0,845.26,165.34
2023-05-27,Tripura,Very High,Mini Truck,739.89,118.19,8.06,908.04,192.62
2024-04-29,Karnataka,Low,Truck,1095.24,116.19,46.58,1199.98,250.92
2023-03-03,Bihar,Medium,Truck,573.97,87.05,21.36,662.19,147.05
2023-05-24,Assam,Very High,Refrigerated,1122.97,136.07,2.92,949.4,204.81
2024-02-22,Goa,Very High,Rail Freight,202.91,16.68,0.51,181.18,34.89
2025-02-09,Bihar,Low,Refrigerated,828.52,105.52,45.85,812.74,187.74
2023-04-09,Andhra Pradesh,Very High,Mini Truck,283.22,41.44,2.96,320.92,67.97
2026-10-31,West Bengal,Medium,Rail Freight,1262.6,107.32,14.48,796.79,173.61
2026-05-03,Punjab,Medium,Mini Truck,387.86,44.05,13.78,490.4,98.89
2026-02-18,Goa,Very High,Truck,611.77,65.41,3.96,645.65,127.87
2026-03-01,Uttarakhand,Medium,Truck,986.92,121.88,26.8,1076.18,226.99
2025-02-22,Goa,Medium,Refrigerated,1377.66,117.53,18.63,1352.25,263.17
2024-08-30,Bihar,Low,Refrigerated,1103.27,140.16,80.78,837.21,220.97
2023-01-12,Assam,High,Refrigerated,207.59,28.82,3.67,162.48,38.81
2025-12-06,Gujarat,Very High,Rail Freight,1038.15,76.03,1.77,863.22,164.4
2023-09-17,Assam,Medium,Rail Freight,775.09,82.64,23.09,561.28,130.62
2024-07-09,Tamil Nadu,High,Truck,368.01,43.57,8.48,395.41,82.31
2023-11-06,Sikkim,Low,Truck,499.92,65.42,16.23,538.29,116.67
2025-07-05,Meghalaya,Very High,Refrigerated,611.55,76.35,4.92,542.42,117.69
2026-10-19,West Bengal,Medium,Truck,342.01,40.05,6.99,280.69,62.92
2026-02-08,Goa,Very High,Mini Truck,1272.31,145.39,4.7,1200.93,247.45
2024-03-03,Tripura,Very High,Refrigerated,949.53,109.7,3.8,839.54,176.82
2026-03-26,Karnataka,Very High,Refrigerated,1085.56,98.97,4.96,1013.02,198.47
2023-03-04,Karnataka,High,Refrigerated,627.39,55.88,5.04,548.36,109.42
2026-10-04,Telangana,High,Refrigerated,195.27,22.24,2.58,148.73,33.35
2023-02-20,Goa,Low,Rail Freight,758.01,61.39,19.74,609.85,127.0
2026-04-28,Punjab,High,Mini Truck,648.16,68.94,11.92,613.83,127.87
2024-03-10,Chhattisgarh,Very High,Rail Freight,146.94,15.6,0.35,112.93,24.1
2024-05-24,Tripura,Medium,Truck,737.94,104.11,31.05,676.32,160.72
2023-04-13,Gujarat,Very High,Rail Freight,1488.35,108.45,5.18,1034.11,205.99
2026-10-09,Rajasthan,Low,Refrigerated,113.69,20.9,7.97,99.89,27.58
2023-08-17,Jharkhand,Medium,Mini Truck,602.43,98.2,22.0,686.03,155.89
2026-07-22,Haryana,Low,Rail Freight,509.14,42.11,15.03,415.77,87.33
2026-08-16,Karnataka,Medium,Truck,1173.58,121.99,51.25,1107.09,241.46
2026-03-31,Karnataka,High,Truck,1368.45,144.34,21.5,1561.46,307.77
2025-08-08,Arunachal Pradesh,Very High,Rail Freight,1310.0,151.42,4.89,874.57,201.28
2025-12-20,Andhra Pradesh,High,Mini Truck,781.73,104.41,15.23,1002.73,203.49
2025-02-17,Goa,Low,Rail Freight,586.03,46.9,14.84,368.95,82.38
2025-01-16,Jharkhand,Low,Refrigerated,509.66,62.64,21.54,477.08,108.37
2023-07-17,Assam,Low,Refrigerated,834.42,101.13,44.29,699.2,168.11
2023-07-03,Goa,Medium,Rail Freight,189.22,18.73,4.13,166.91,35.12
2025-11-24,Rajasthan,Very High,Mini Truck,1028.43,200.69,11.21,977.09,241.36
2023-06-08,Telangana,Medium,Rail Freight,326.18,28.78,4.8,252.02,52.68
2023-10-15,Telangana,Medium,Mini Truck,1467.48,166.46,44.84,1886.24,375.78
2025-07-23,Uttar Pradesh,Low,Mini Truck,151.55,23.51,9.48,177.09,40.94
2025-01-24,Karnataka,Very High,Mini Truck,1111.88,135.6,4.71,1414.8,275.12
2025-07-11,Rajasthan,High,Rail Freight,330.46,42.61,4.84,227.13,55.18
2023-10-29,Odisha,Low,Mini Truck,969.91,140.74,72.84,1030.88,247.1
2026-12-13,Maharashtra,Very High,Refrigerated,666.6,58.31,2.25,499.91,102.13
2024-07-03,Andhra Pradesh,Low,Refrigerated,1367.3,132.49,62.13,1389.4,292.89
2025-06-27,Rajasthan,Medium,Mini Truck,1449.88,281.38,104.75,1890.75,452.13
2023-07-26,Himachal Pradesh,Very High,Rail Freight,1154.74,108.8,4.18,788.37,168.89
2024-04-03,Telangana,Medium,Mini Truck,1075.4,123.61,21.42,1258.56,252.98
2024-08-24,Jharkhand,Low,Refrigerated,487.44,60.17,15.88,397.0,92.98
2023-12-04,Chhattisgarh,Medium,Rail Freight,692.86,68.57,11.27,583.19,122.84
2026-01-31,Bihar,Low,Refrigerated,914.73,115.07,21.2,845.04,187.02
2024-04-15,Telangana,High,Refrigerated,774.09,67.42,5.57,567.11,117.63
2024-05-05,Maharashtra,High,Rail Freight,668.1,50.26,5.23,490.72,98.32
2026-04-23,Maharashtra,Very High,Truck,813.87,80.4,2.79,898.5,172.07
2026-02-14,Karnataka,High,Truck,1344.26,140.15,14.91,1425.14,282.81
2025-05-04,Tamil Nadu,Medium,Truck,1255.75,135.36,21.5,1339.03,270.37
2026-02-25,Punjab,Very High,Mini Truck,193.14,24.72,0.87,205.47,42.29
2023-07-19,Punjab,Very High,Rail Freight,101.67,11.03,0.46,63.15,14.62
2025-12-14,Chhattisgarh,Very High,Mini Truck,391.92,59.11,2.12,371.1,83.11
2024-02-18,Arunachal Pradesh,Medium,Truck,813.08,125.62,16.46,821.24,186.3
2023-04-09,West Bengal,Very High,Mini Truck,824.62,109.18,3.62,979.71,197.54
2026-03-29,Uttarakhand,Very High,Truck,1255.05,155.12,4.55,1257.4,260.24
2024-02-19,Kerala,Low,Truck,812.11,92.62,46.89,709.91,166.92
2024-11-14,Uttarakhand,Low,Mini Truck,1282.84,181.15,83.57,1211.17,296.62
2025-03-16,Chhattisgarh,High,Refrigerated,1126.87,124.09,13.78,1029.48,215.77
2024-07-03,Maharashtra,Medium,Truck,615.65,62.14,23.59,602.44,127.77
2025-06-16,Uttar Pradesh,Medium,Refrigerated,130.69,15.39,2.88,109.09,24.44
2025-01-18,Bihar,High,Refrigerated,770.31,99.97,10.37,732.56,159.02
2025-09-13,Maharashtra,Low,Rail Freight,603.44,46.26,13.45,519.44,104.11
2025-10-09,Bihar,High,Refrigerated,599.43,76.64,7.19,506.52,113.34
2026-02-06,Tripura,Very High,Refrigerated,920.33,108.64,5.82,935.79,191.59
2026-09-03,Telangana,Medium,Truck,1454.17,145.6,39.35,1352.55,284.14
2024-11-02,Goa,Medium,Rail Freight,700.06,53.5,10.97,491.23,102.15
2023-08-13,Assam,High,Mini Truck,278.78,48.48,5.93,275.6,65.53
2023-12-08,Arunachal Pradesh,Very High,Refrigerated,1249.94,162.97,4.95,1111.67,242.07
2023-08-27,Chhattisgarh,Low,Mini Truck,438.14,66.62,22.87,590.79,127.75
2024-03-22,Assam,Very High,Mini Truck,978.45,159.83,6.97,1053.47,232.73
2025-01-11,Andhra Pradesh,Medium,Refrigerated,110.2,12.94,2.95,78.41,18.77
2024-06-22,Uttar Pradesh,Medium,Mini Truck,672.26,99.49,25.12,904.05,190.42
2026-05-10,Assam,Very High,Mini Truck,692.39,111.71,4.69,884.7,184.85
2023-12-15,Tamil Nadu,Very High,Mini Truck,957.4,116.61,7.41,1199.23,235.32
2026-12-29,Punjab,Low,Truck,562.78,53.5,16.79,489.65,104.24
2023-08-18,Tripura,Very High,Rail Freight,713.45,77.02,2.36,487.75,108.77
2024-04-29,Tripura,Low,Truck,1260.47,175.06,45.65,1024.73,250.75
2025-02-11,Assam,Low,Truck,1149.94,164.57,40.49,1133.42,260.27
2026-12-22,Tripura,Medium,Refrigerated,1126.82,133.41,26.44,1124.72,239.32
2024-12-19,Uttarakhand,Low,Rail Freight,1057.51,100.39,38.11,852.93,188.36
2025-07-30,Karnataka,Very High,Rail Freight,1254.66,96.7,2.64,1081.03,206.73
2025-04-21,Kerala,Low,Mini Truck,1429.12,178.32,99.87,1752.46,383.06
2025-09-21,Andhra Pradesh,Low,Rail Freight,737.8,63.75,12.93,506.88,109.89
2025-01-01,Odisha,Medium,Truck,947.09,117.88,16.0,897.59,194.08
2024-04-21,Gujarat,Low,Refrigerated,1059.07,90.81,32.15,1019.2,206.6
2023-02-24,Madhya Pradesh,Medium,Rail Freight,1162.88,104.53,23.3,882.31,188.7
2024-03-19,Nagaland,Very High,Rail Freight,1187.88,127.99,4.3,848.7,186.62
2024-03-20,Assam,Very High,Rail Freight,488.82,52.19,2.36,390.42,82.99
2024-01-26,Nagaland,Medium,Mini Truck,650.59,109.35,38.76,749.67,177.16
2026-02-15,Madhya Pradesh,Low,Refrigerated,1371.73,138.35,31.6,1320.56,272.98
2024-01-26,Karnataka,Very High,Rail Freight,693.32,58.34,2.66,615.04,119.57
2026-07-04,Himachal Pradesh,Very High,Refrigerated,1038.29,107.59,7.22,921.08,189.46
2023-12-23,Uttarakhand,Medium,Rail Freight,465.23,45.6,4.29,333.96,72.33
2025-04-10,Karnataka,Medium,Refrigerated,666.29,61.92,14.4,531.1,113.29
2026-02-27,West Bengal,High,Mini Truck,1396.98,180.72,28.38,1751.17,355.35
2023-11-06,Haryana,Low,Truck,552.61,60.61,16.08,453.57,101.74
2023-10-15,Punjab,Very High,Truck,174.51,19.42,0.79,142.2,30.38
2024-06-21,Madhya Pradesh,High,Rail Freight,1231.65,110.84,13.13,995.94,204.52
2023-05-12,Punjab,High,Mini Truck,227.0,27.68,2.6,254.07,51.61
2024-10-27,Odisha,Very High,Rail Freight,356.86,38.77,0.78,274.68,58.96
2023-07-25,Manipur,Low,Mini Truck,768.87,127.03,81.95,746.37,201.9
2023-05-25,Himachal Pradesh,High,Mini Truck,659.13,94.16,7.76,797.77,165.14
2025-06-24,Manipur,High,Mini Truck,1300.76,209.28,21.04,1575.93,338.98
2024-10-03,Mizoram,Medium,Truck,269.41,40.71,5.16,222.85,53.81
2026-09-20,Arunachal Pradesh,High,Mini Truck,475.87,87.02,16.38,562.3,130.06
2023-10-23,Meghalaya,Very High,Mini Truck,883.09,148.15,8.73,1187.34,248.26
2023-10-07,Mizoram,Very High,Truck,336.28,50.78,2.79,379.37,80.87
2026-05-06,Bihar,High,Rail Freight,828.3,91.44,9.71,677.44,146.65
2025-04-16,West Bengal,Very High,Mini Truck,1406.32,183.02,5.7,1330.27,284.18
2023-04-25,Himachal Pradesh,Low,Rail Freight,929.18,87.49,32.66,818.68,175.24
2025-10-30,Manipur,Very High,Truck,650.86,91.97,3.8,578.01,129.61
2024-04-11,Chhattisgarh,High,Rail Freight,1142.34,115.01,12.04,945.84,198.44
2026-06-03,Nagaland,Low,Rail Freight,504.58,54.04,10.64,343.5,80.1
2024-12-13,Andhra Pradesh,Low,Truck,652.59,74.2,15.46,707.19,145.65
2026-05-25,Nagaland,High,Refrigerated,628.07,79.24,8.86,570.16,124.72
2024-04-11,Sikkim,Very High,Truck,232.82,34.3,0.89,207.08,46.85
2026-08-08,Sikkim,Low,Mini Truck,502.87,78.13,61.55,578.77,146.59
2024-04-05,Mizoram,Low,Truck,100.81,16.61,4.0,94.12,23.19
2023-09-12,Rajasthan,Very High,Mini Truck,401.49,81.71,5.68,419.29,101.93
2024-10-11,Manipur,High,Mini Truck,933.32,153.8,15.07,1165.57,250.08
2024-10-15,Manipur,Very High,Rail Freight,1254.2,135.38,3.98,933.09,202.48
2026-12-10,Nagaland,Very High,Rail Freight,806.78,87.82,1.94,694.33,144.45
2025-10-28,Rajasthan,High,Mini Truck,1449.56,280.42,41.42,1548.26,375.0
2025-12-22,Chhattisgarh,Very High,Truck,1241.4,162.08,7.85,1487.14,299.15
2025-04-25,Rajasthan,Very High,Mini Truck,260.47,52.68,3.32,268.33,65.28
2026-06-22,Kerala,Low,Mini Truck,1497.07,188.93,108.07,1683.87,380.83
2026-11-27,Uttarakhand,Very High,Rail Freight,1129.41,101.89,2.15,972.06,192.52
2024-12-13,Telangana,Very High,Refrigerated,1453.02,124.06,6.82,1065.51,218.38
2026-11-26,Haryana,Medium,Rail Freight,417.89,37.39,8.72,350.67,72.91
2023-01-22,Uttar Pradesh,Very High,Rail Freight,533.22,52.4,1.59,463.61,93.76
2024-04-23,Kerala,Medium,Truck,856.34,92.99,15.61,867.82,178.26
2026-11-09,Punjab,Medium,Refrigerated,687.89,56.64,13.37,664.6,130.52
2024-09-03,Tripura,Very High,Mini Truck,477.79,79.52,5.04,565.01,122.55
2026-04-29,Goa,Medium,Refrigerated,443.32,39.22,5.81,449.8,87.44
2026-01-27,Assam,Very High,Rail Freight,1368.2,148.02,3.01,1205.69,248.67
2023-07-20,Telangana,High,Mini Truck,453.59,52.52,8.76,509.34,103.54
2026-09-12,Goa,High,Rail Freight,672.74,53.04,5.98,473.39,97.27
2024-03-11,Nagaland,Medium,Truck,394.76,59.19,17.87,398.6,93.58
2025-03-03,Gujarat,Very High,Refrigerated,320.03,30.48,1.47,291.54,58.04
2026-05-24,Tripura,Medium,Mini Truck,1138.87,178.25,36.77,1134.56,265.1
2026-11-14,Chhattisgarh,High,Mini Truck,1032.17,156.43,24.12,952.77,222.96
2024-04-29,Sikkim,Medium,Mini Truck,929.85,139.53,25.88,1026.6,227.13
2026-07-04,Jharkhand,High,Mini Truck,455.02,71.99,14.49,511.24,114.88
2024-04-16,Uttar Pradesh,Medium,Truck,106.47,14.59,4.09,111.99,25.0
2023-08-18,Meghalaya,Medium,Mini Truck,744.5,124.18,56.17,754.63,191.54
2023-03-19,Arunachal Pradesh,Medium,Truck,1478.52,228.52,44.75,1666.96,370.78
2024-12-14,Gujarat,Low,Refrigerated,137.34,13.38,4.67,127.73,27.05
2025-11-24,Odisha,High,Truck,433.17,56.17,5.7,438.4,93.31
2023-04-22,Nagaland,Very High,Refrigerated,161.04,20.6,0.75,119.75,27.53
2026-11-20,Himachal Pradesh,Very High,Mini Truck,421.21,61.02,3.97,416.99,91.6
2025-05-15,Manipur,Very High,Truck,639.33,94.35,5.51,669.76,145.12
2026-11-22,Sikkim,Low,Refrigerated,1071.76,117.85,35.72,754.33,180.47
2024-11-23,Andhra Pradesh,Low,Refrigerated,1263.56,123.49,47.81,1012.28,226.54
2025-04-03,West Bengal,Medium,Refrigerated,408.02,41.13,8.99,385.26,79.89
2025-07-30,Karnataka,Very High,Refrigerated,510.55,47.79,3.27,481.45,95.03
2023-08-02,Punjab,Low,Truck,828.68,76.15,32.24,703.92,152.75
2025-08-03,Nagaland,Medium,Mini Truck,1359.42,218.7,79.74,1462.3,349.66
2025-02-27,Goa,Medium,Refrigerated,1455.62,126.56,16.1,1362.85,267.82
2025-02-13,Manipur,Very High,Rail Freight,1455.34,154.08,4.43,973.91,217.19
2024-04-20,Tripura,Medium,Mini Truck,382.26,61.93,15.23,452.39,101.82
2023-12-30,Haryana,Low,Truck,1218.98,131.94,60.17,1384.62,291.13
2026-03-27,Karnataka,Medium,Mini Truck,430.78,53.71,9.84,527.14,107.18
2024-09-12,Uttar Pradesh,High,Mini Truck,960.21,137.38,20.95,982.94,217.64
2024-12-07,Haryana,Low,Rail Freight,311.85,27.82,5.51,212.78,46.64
2023-07-14,Arunachal Pradesh,Medium,Rail Freight,1413.12,165.78,45.71,1023.26,246.37
2025-03-09,Mizoram,High,Refrigerated,995.21,126.87,15.36,893.73,197.3
2023-12-13,Punjab,Medium,Mini Truck,1403.74,149.68,41.32,1839.85,359.86
2025-02-15,Uttar Pradesh,Very High,Truck,990.78,122.51,5.83,1097.57,222.1
